kraj,id,nazwa,miasto,adres,www,www_status,wolumen,confidence_wolumen,rejestr_id,nip_vat,rok_zalozenia,tier,marki_nabijarki,marka_wlasna_oem,powinowactwo_nabijarki,kategoria,rynek_skala,cross_sell_potential,kanal_sprzedaży,kanal_zamiennik,decydent,stanowisko,email_decydent,email,telefon,notatki,linkedin,facebook,instagram,tiktok,data_weryfikacji,sourcing,zrodlo_danych,flagi,related_to
PL,PL-B-126,ROHLIG SUUS LOGISTICS SPÓŁKA AKCYJNA,Warszawa,"ul. Równoległa 4A, 02-235 Warszawa",https://www.suus.com,green|200|1618ms,duży,brak kontaktu,KRS 0000045437,PL5260036094,1990,hurtownik,,,4,B8,duży,wysoki,Logistyka kontraktowa + Składy celne/podatkowe + Agencja celna,,Zarząd ROHLIG SUUS Logistics S.A.,Zarząd,kontakt@suus.com,kontakt@suus.com,+48 22 70 34 000,Jeden z największych kompleksowych operatorów logistycznych w Europie Środkowej. Licencjonowane składy celne i podatkowe z obsługą odpraw celnych towarów wrażliwych i wyrobów akcyzowych.,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-09-03 ⚠️ DO-WERYFIKACJI (API)",brak
PL,PL-B-127,ARMORICA GRZEGORZ ZAWADA,Olszyna,"Jesienna 2/1, 63-500 Olszyna, Polska",https://powermatic.store,green|200|618ms,mały,www bez NIP,"CEIDG (do potwierdzenia) — Armorica Grzegorz Zawada, Jesienna 2/1, 63-500 Olszyna",PL5140325868,,marketplace,,,4,B9,duży,średni,"B2C e-commerce (erli.pl, allegro, inhouse)",,Grzegorz Zawada,właściciel,kontakt@armorica.pl,kontakt@armorica.pl,+48 794 980 786,"Sklep e-commerce z PowerMatic (4+, 5+ V+ Deluxe 2026), oferuje pełną dystrybucję PL + wysyłka zagraniczna (DE/AT/LU/CH). Erli Top Seller. | alternatywa: sprawdzić czy kupił od BILLS PL czy LB Europe | Brand/Web: powermatic-store.pl",,https://www.facebook.com/powermaticstore,https://www.instagram.com/powermatic.store,,2026-08-31,dystrybucja (LB Europe / BILLS PL),KRS API / CEIDG API + web search 2026-08-31,(web) (web) | ⚠️ brak potwierdzenia CEIDG 2026-09-03 ✅ FROZEN (API),PL-A-001
PL,PL-B-128,PRODAP S.C.,Częstochowa,"ul. Narcyzowa 37, 42-224 Częstochowa, Polska",https://prodap.pl,green|200|414ms,mały,brak kontaktu,,,,marketplace,,,3,B9,duży,niski,B2C e-commerce (prodap.pl),,,,,biuro@prodap.pl,+48 794 235 776,"Sklep e-commerce z PowerMatic 4+ (380 zł). Polski producent i importer maszynek. Spółka cywilna. Sklep Shoper, brak NIP/REGON w stopce ani regulaminie — obowiązek ujawnienia danych na produktach (etykieta PRODAP S.C., Narcyzowa 37, 42-224 Częstochowa) jest spełniony na stronach produktowych. marketplace check 2026-08-31: brak konta sprzedawcy na Allegro/Ceneo/OLX/Erli (403/404 na /uzytkownik/PRODAP*); obecny tylko jako producent na Allegro (EAN 5906109692014) — Allegro nie ujawnia NIP w snippetach. CEIDG v3 nazwa=PRODAP → 0 trafień, ul.Narcyzowa Cz-wa → 56 firm, 0 z PRODAP. Brak fallback → DO-WERYFIKACJI zostawione per zasada: brak marketplace=brak enrichment.",,,,,2026-08-31,dystrybucja (BILLS PL lub LB Europe),"prodap.pl/pl/p/NABIJARKA-RECZNA-POWERMATIC-ELITE-1-I-/1545 (etykieta produktu) + prodap.pl/o-nas (web, 2026-08-31); marketplace check 2026-08-31: brak konta na Allegro/Ceneo/OLX/Erli","(web) (web) | ⚠️ brak NIP/REGON publicznie, dane firmy z etykiety produktu PRODAP S.C. | brak marketplace seller account → DO-WERYFIKACJI marketplace fallback unavailable 2026-09-03 ⚠️ DO-WERYFIKACJI (API)",PL-A-001
PL,PL-B-129,SHISHKA79.PL (PowerMatic seller),Łódź,"ul. Ks. P. Skargi 12, 93-036 Łódź, Polska",https://www.shishka79.pl,green|200|398ms,mały,brak kontaktu,"REGON 100460922 (CEIDG: Shishka79 Paweł Kolano, JDG)",PL8291696096,,marketplace,,,3,B9,duży,niski,B2C e-commerce (shishka79.pl),,Paweł Kolano,właściciel (JDG),,sklep@shishka79.pl,+48 600 313 053,"Sklep e-commerce z PowerMatic III+ (3+) ""Europejska dystrybucja. Serwis Polska."" Sklep shishka/hookah, nie tylko PowerMatic. | Pozyskany z Google search",,,,,2026-08-31,dystrybucja,KRS API / CEIDG API + web search 2026-08-31,(web) (web) | CEIDG potwierdzone z regulaminu 2026-09-03 ✅ FROZEN (API),
PL,PL-B-130,SmokyHub (PLIMPERIA),LUBLIN,"ULICA KROCHMALNA 22A, 20-401",https://smokyhub.pl,green|200|1082ms,,,,,,hurtownik,,,4,B8,duży,wysoki,,,,,,sklep@smokyhub.pl,,Dedykowany sklep internetowy z asortymentem akcesoriów tytoniowych i nabijarkami PM. Powiązany z operatorem PLIMPERIA.,,,,,2026-09-03,web-research,Manual intake search 2026-08-31 (PL-shortlist.md); WEB:imprint,2026-09-03 ⚠️ DO-WERYFIKACJI (API),
PL,PL-B-131,Smoker (Erli),Czarny M,"Diragolino Metallic 504, 67585",https://erli.pl/sklep/Smoker/32424,green|200|414ms,,,,,,marketplace,,,4,B8,duży,wysoki,,,,,,,,Dedykowany sprzedawca akcesoriów tytoniowych i nabijarek PM na platformie Erli (Erli-PRO). Reseller z wolumenem.,,,,,2026-09-03,web-research,Manual intake search 2026-08-31 (PL-shortlist.md); WEB:imprint,2026-09-03 ⚠️ DO-WERYFIKACJI (API),
PL,PL-B-132,"PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""MONA"" WIESŁAW KUSIAK",Bełchatów,"ul. Józefa Piłsudskiego 28, 97-400 Bełchatów, Polska",https://mona.com.pl,red|timeout,duży,Jest NIP,"CEIDG FA881B12-6E96-4092-AAA0-6C3AAE8ABA5E (PHU MONA Wiesław Kusiak, JDG, AKTYWNY)",7690506205,1996,hurtownik,,,4,B8,duży,średni,hurt B2B regionalny + e-com,,Wiesław Kusiak,właściciel (JDG),,biuro@mona.com.pl,+48 44 635 20 35,"Regionalny dystrybutor FMCG i wyrobów tytoniowych z 9 oddziałami (Bełchatów, Piotrków Tryb., Częstochowa 2x, Chorzów, Łódź, Kraków, Opole, Kalisz). Zasięg: łódzkie, śląskie, opolskie, części wielkopolskiego, dolnośląskiego, świętokrzyskiego, małopolskiego. PKD 46.35.Z. Asortyment: papierosy, wyroby tytoniowe, akcesoria, zapalniczki, karty prepaid, bilety, akcesoria grillowe. Cross-sell PowerMatic możliwy poprzez oddziały.",,https://www.facebook.com/monadystrybucja,,,2026-09-03,Direct EU/Asia Import,CEIDG v3 API + web search 2026-09-03 (sprytnykupiec.pl + krs-online.com.pl),| CEIDG potwierdzone 2026-09-03 ✅ FROZEN (API),
PL,PL-B-133,HURTOWNIA PAPIEROSÓW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Brzeziny,"ul. Adama Mickiewicza 17, 95-060 Brzeziny, Polska",https://hurtownia-papierosow.pl,green|200|266ms,duży,Jest NIP,"KRS 0000568420 (Sąd Rejonowy dla Łodzi-Śródmieścia w Łodzi, XX Wydział KRS)",8330002756,2015,hurtownik,,,4,B8,duży,średni,hurt B2B regionalny (Katowice/Śląsk/Dąbrowa) + dostawy,,Andrzej Gryglak,Prezes Zarządu,,biuro@hurtownia-papierosow.pl,+48 32 555 22 00,"Siedziba Brzeziny (woj. łódzkie), główna działalność hurtowa na Śląsku i Zagłębiu (Katowice, Siemianowice, Sosnowiec, Dąbrowa Górnicza, Czeladź, Będzin, Wojkowice). 24M PLN przychodu (2025), kapitał 66.5k PLN, aktywa 840k PLN. PKD 46.35.Z. Prokurenta: Ewa Gryglak. Dostawy w dniu zamówienia.",,https://www.facebook.com/hurtowniapapierosow,https://www.instagram.com/hurtownia_papierosow,,2026-09-03,Direct EU Import,KRS API + web search 2026-09-03 (rejestr.io + hurtownia-papierosow.pl),| KRS + NIP + REGON 750004750 potwierdzone 2026-09-03 ✅ FROZEN (API),
PL,PL-B-134,"FIRMA HANDLOWA ""ALANS"" WIOLETTA SKOCZYLAS",Ruda Śląska,"ul. Pionierów 31, 41-711 Ruda Śląska, Polska",https://alans.pl,green|200|2267ms,średni,Jest NIP,"CEIDG 1FB0E3CA-8B78-4431-B604-756B93DC2E39 (FH ALANS Wioletta Skoczylas, JDG, AKTYWNY)",6412116985,2004,hurtownik,,,3,B8,średni,średni,hurt + detal (Śląsk),,Wioletta Skoczylas,właścicielka (JDG),,f.h.alans@gmail.com,+48 32 240 22 26,"Hurtownia artykułów tytoniowych + sklep detaliczny. Asortyment: papierosy, tytoń, cygara, e-papierosy, liquidy, podgrzewacze tytoniu z wkładami. Pn-Pt 7:00-15:00. Śląsk. Właścicielka prowadzi od 2004-07-01. Cross-sell PowerMatic jako dodatek do papierosów.",,https://www.facebook.com/alanspl,,,2026-09-03,Direct EU Import,CEIDG v3 API + web search 2026-09-03 (alans.pl + krs-online.com.pl),| CEIDG potwierdzone 2026-09-03 ✅ FROZEN (API),
PL,PL-B-135,ALMARK J. STAJER SPÓŁKA KOMANDYTOWA,Leszno,"ul. Okrężna 25, 64-100 Leszno, Polska",https://almark.pl,green|200|676ms,duży,Jest NIP,"KRS 0000331276 (Sąd Rejonowy Poznań IX Wydział KRS, sp. komandytowa, AKTYWNA)",6972257505,2009,hurtownik,,,3,B8,duży,średni,hurt B2B + 13 oddziałów (Szamotuły + 12 innych miast),,Jarosław Jan Stajer,komplementariusz,,biuro@almark.pl,+48 65 526 69 45,"Spółka komandytowa, 13 oddziałów w całej Polsce (Leszno główna + Szamotuły Składowa 1 + 11 innych). Branża FMCG (żywność, napoje, kawa, słodycze, leki bezrecepturowe) + TYTOŃ (papierosy, tytoń, gilzy — od najważniejszych producentów). PKD 46.35.Z. Przychody 2024 ~50M PLN (per GoWork). Wspólnicy: Jarosław Jan Stajer, Marek Jarosław Stajer. Prokurent: Roman Wojciech Jankowiak. Cross-sell PowerMatic przez oddziały.",,https://www.facebook.com/almarkhurtownie,,,2026-09-03,Direct EU Import,KRS API + web search 2026-09-03 (almark.pl + baza-firm.com.pl + krs-pobierz.pl),| KRS + NIP + REGON 301120524 potwierdzone 2026-09-03 ✅ FROZEN (API),
PL,PL-B-136,B E A T A - Hurtownia Papierosów ROBERT STRÓŻYŃSKI,Wołomin,"ul. Moniuszki 14, 05-200 Wołomin, Polska",https://beata.waw.pl,green|200|340ms,średni,Jest NIP,"CEIDG 57EB304E-1DEC-4FBA-BC2A-0788A9BED0DB (BEATA - Hurtownia Papierosów Robert Stróżyński, JDG, AKTYWNY)",1250446200,1993,hurtownik,,,3,B8,średni,średni,hurt + detal (mazowieckie/Wołomin),,Robert Stróżyński,właściciel (JDG),,hurtownia@beata.waw.pl,+48 22 787 90 89,"Hurtownia wyrobów tytoniowych + artykuły przemysłowe. Mazowieckie. Działa od 1993-04-01. Asortyment: papierosy różnych marek, akcesoria. Właściciel Robert Stróżyński. Adres rejestrowy: Moniuszki 14, Wołomin. Cross-sell PowerMatic jako dodatek do papierosów.",,https://www.facebook.com/beatawaw,,,2026-09-03,Direct EU Import,CEIDG v3 API + web search 2026-09-03 (beata.waw.pl),| CEIDG potwierdzone 2026-09-03 ✅ FROZEN (API),
CZ,CZ-A-001,"FORTIS-DB, SPOL. S R.O.",Plzeň,"Úněšovská 2205/17, Bolevec, 323 00 Plzeň, Česká republika",https://eshop.fortisdb.cz,green|200|1672ms,duży,Jest NIP,IČO 62586289,CZ62586289,1994,autoryzowany,PowerMatic V (dovozce),,,A1,duży,,B2B hurtownia + eshop,,Jiří Dort,Jednatel,,info@fortisdb.cz,+420 377 220 600,"Główny czeski importer i dystrybutor maszynek PowerMatic V (powiązany kapitałowo z austriackim Moosmayr Holding). | www title: Kuřácké potřeby - Eshop | Fortis-DB, spol. s r.o.",,https://facebook.com/fortisdbcz,,,2026-08-15,import (Moosmayr Holding GmbH),VIES Live API + ARES 2026-08-15,2026-09-03 ✅ FROZEN (API),
CZ,CZ-A-002,PEAL a.s.,Praha,"U plynárny č.ev. 412/101, Michle, 101 00 Praha 10, Česká republika",https://www.peal.cz,green|200|333ms,duży,Jest NIP,IČO 25775634,CZ25775634,1999,hurtownik,Don Pealo | Mascotte | OCB | Gizeh,Don Pealo,,A4,duży,,B2B ogólnokrajowy + sieć salonów,,Miroslav Kaštánek,Chairman of the Board,,vedouci@peal.cz,+420 602 156 452,"Jeden z największych czeskich dystrybutorów hurtowych (5 oddziałów: Praha, Tábor, Plzeň, Ostrava, Liberec, Brno) oraz właściciel marki Don Pealo. | www title: PEAL - Váš velkoobchodní dodavatel - PEAL",,,,,2026-08-15,import (Europa + global),VIES Live API + ARES 2026-08-15,2026-09-03 ✅ FROZEN (API),
CZ,CZ-A-003,MOSTEX import-export s.r.o.,Modřice,"Tyršova 847, 664 42 Modřice, Česká republika",https://www.mostex.cz,green|200|458ms,średni,Jest NIP,IČO 64509923,CZ64509923,1996,hurtownik,tytonie | cygara | akcesoria dla palaczy,,,A4,duży,,B2B hurtownia,,Dr. Josef Stanislav,Jednatel,,info@mostex.cz,+420 547 423 340,Tradycyjny importer i dystrybutor hurtowy wyrobów tytoniowych i osprzętu z regionu Brna. | www title: Mostex - Portfolio produktů | Kvalita a tradice od roku 1991,,,,,2026-08-15,import-export,VIES Live API + ARES 2026-08-15,2026-09-03 ✅ FROZEN (API),
CZ,CZ-A-004,Ing. Jan Ševic,Sokolov,"Fibichova 1327, 356 01 Sokolov, Czechy",https://plnicky-powermatic.cz,green|200|875ms,średni,Jest NIP,IČO 45410003,CZ45410003,2005,reseller,"PowerMatic I, II+, III+, IV, V | Shark | Gerui",,,A1,duży,,B2B + B2C e-commerce,,Ing. Jan Ševic,Majitel,,jan.sevic@seznam.cz,+420 608 062 713,"Oficjalny czeski sklep i dystrybutor maszynek Powermatic (I+, II+, III+, IV, V). | Brand/Web: Plnicky-Powermatic.cz",,,,,2026-08-17,import + dystrybucja,ARES Live API + Živnostenský rejstřík (IČO 45410003),2026-09-03 ✅ FROZEN (API),CZ-A-001
CZ,CZ-A-005,G8 point s.r.o.,Plzeň,"Toužimská 1685/23, Bolevec, 323 00 Plzeň, Česká republika",https://www.vseprokoureni.cz,green|200|1113ms,średni,Jest NIP,IČO 06941281,CZ06941281,2018,hurtownik,nabijarki tłokowe i elektryczne | gilzy | tytonie,,,A1,duży,,B2B + B2C,,Jednatel,Jednatel,,info@vseprokoureni.cz,+420 377 123 456,"Specjalistyczny e-commerce i hurtownia akcesoriów dla palaczy z pełnym asortymentem maszynek do napełniania gilz. | www title: Eshop, kuřácké potřeby, tabák, dýmky, doutníky | Brand/Web: Vseprokoureni.cz",,https://www.facebook.com/vseprokoureni.cz,https://www.instagram.com/vseprokoureni.cz,,2026-08-17,import + dystrybucja,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ⚠️ DO-WERYFIKACJI (API),
CZ,CZ-A-006,VIVACE spol. s r.o.,Praha / Louny,"Jaurisova 515/4, Michle, 14000 Praha 4",https://www.dobra-trafika.com,green|200|542ms,średni,Jest NIP,IČO 29154529,CZ29154529,2012,hurtownik,PowerMatic | OCB | Mascotte | Korona | Cartel,,,A1,duży,,B2B + B2C,,Jednatel,Jednatel,dobratrafika.com@seznam.cz,info@dobra-trafika.com,+420 415 652 000,Dystrybutor i hurtownia tytoniowa z centrum dystrybucyjnym w Lounach i bogatą ofertą elektrycznych i ręcznych maszynek do nabijania. | www title: www.DOBRA-TRAFIKA.COM,,https://www.facebook.com/dobratrafikacom,,,2026-08-17,import + dystrybucja krajowa,KRS API / CEIDG API + web search 2026-09-01,2026-09-03 ✅ FROZEN (API),
CZ,CZ-A-007,ATC distribution s.r.o.,Přerov,"Gen. Štefánika 975/40, 750 02 Přerov, Česká republika",https://www.atcdistribution.cz,green|200|794ms,duży,Jest NIP,IČO 26876132,CZ26876132,2006,hurtownik,bibułki | gilzy | filtry | maszynki do napełniania,,,A1,duży,,B2B hurtownia,,Jan Kadláček,Jednatel,,info@atcdistribution.cz,+420 581 209 000,Wiodący czeski importer i dystrybutor akcesoriów dla palaczy z własną produkcją i ogólnokrajową siatką B2B. | www title: Velkoobchod s kuřáckými potřebami | ATCdistribution.cz,,,,,2026-08-15,import,VIES Live API + ARES 2026-08-15,2026-09-03 ✅ FROZEN (API),
CZ,CZ-A-008,SHANTI & Co. s.r.o.,Brno,"Zábrdovická 801/11, Zábrdovice, 615 00 Brno, Česká republika",https://www.shanti.cz,green|200|929ms,duży,Jest NIP,IČO 25549154,CZ25549154,1998,hurtownik,Smoking | RAW | OCB | maszynki do skręcania,,,A1,duży,,B2B hurtownia,,Libor Sádlík,Jednatel,,objednavky@shanti.cz,+420 545 211 543,"Główny morawski importer i hurtownik akcesoriów dla palaczy, bibułek, maszynek i fajek wodnych. | www title: Shanti",,https://www.facebook.com/shanticz,https://www.instagram.com/reel/DbkibkOjyS4/,,2026-08-15,import bezpośredni,VIES Live API + ARES 2026-08-15,2026-09-03 ✅ FROZEN (API),
CZ,CZ-A-009,FINOSA s.r.o.,Ústí nad Labem,"Hrbovická 445/54, Předlice, 400 01 Ústí nad Labem, Česká republika",https://www.finosa.cz,green|200|598ms,średni,Jest NIP,IČO 28718682,CZ28718682,2010,hurtownik,wyroby tytoniowe | gilzy | akcesoria,,,A1,duży,,B2B hurtownia,,Miloš Burýšek,Jednatel,,info@finosa.cz,+420 475 200 000,"Dystrybutor hurtowy artykułów tytoniowych i osprzętu w północnych Czechach. | enrichment: web_search(rejstrik-firem.kurzy.cz, podnikatel.cz) | www title: FINOSA.CZ",,,,,2026-08-15,dystrybucja regionalna,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ✅ FROZEN (API),
CZ,CZ-B-001,TTI Czech s.r.o.,Praha,SHOPU Kontakt TTI Czechoslovakia s.r.o. Nad Svahem 2,http://www.tti-czech.cz,green|200|356ms,,,,,,hurtownik,,,3,B2,średni,średni,B2B wholesale,,,,,,,"CZ exclusive Pöschl/Davidoff/Mascotte importer, multi-country (CZ+SK+DE) | Multi-country: Pöschl Group",,,,,,manual-google-search-2026-09-01,WEB:imprint,FROZEN,
CZ,CZ-B-002,CZECH TOBACCO CORPORATION a.s.,Pardubice,"Adresa 17. listopadu 2753, Zelené Předměstí",https://www.ctc-as.cz,green|200|1129ms,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,ctc@ctc-as.cz,+420 720838745,"CZ 15,000 retail units, jednym z nejvýznamnějších velkoobchodních distributorů v ČR",,,,,,manual-google-search-2026-09-01,WEB:imprint,FROZEN,
CZ,CZ-B-003,MORAVIA TOBACCO,Adamov Adresa provozovny Pražská,Kontakt Kontakt Kontaktní adresa Radoslav Dvořáček DiS. MORAVIA TOBACCO Družstevní 428/8,https://www.moraviatb.cz/english,green|200|1411ms,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,info@moraviatb.cz,,"CZ family importer+distributor premium cigars (My Father, Alec Bradley, La Flor Dominicana), 2005",,,,,,manual-google-search-2026-09-01,WEB:imprint,FROZEN,
CZ,CZ-B-004,Horák Tabák,,,https://www.horaktabak.cz/velkoobchod,green|200|502ms,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,,+420734617787,"CZ wholesale hookah tobacco + accessories, B2B only",,,,,,manual-google-search-2026-09-01,,FROZEN,
CZ,CZ-B-005,Etabak.com,IČ,"Žatec 4, 3801",https://etabak.com/velkoobchod,green|200|1192ms,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,obchod@etabak.com,+420 777-593-840,CZ wholesale OCB/Smoking papers + cigars + accessoires,,,,,,manual-google-search-2026-09-01,WEB:imprint,FROZEN,
CZ,CZ-B-006,TABÁK RAST plus Teplice,,,https://www.rastplus.cz,green|200|437ms,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,,,"CZ wholesale tobacco + beverages + food, Teplice HQ",,,,,,manual-google-search-2026-09-01,,FROZEN,
CZ,CZ-B-007,Velkoobchod Mečíř Trutnov,Provozní doba Po - pá,Trutnov 5,https://www.mecir.net,green|200|1956ms,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,obchod@mecir.net,00420723291202,CZ wholesale tobacco + spirits + gastro,,,,,,manual-google-search-2026-09-01,WEB:imprint,FROZEN,
CZ,CZ-B-008,Tabacos.cz,NW,Drew Estate Cigars 1,https://www.tabacos.cz,green|200|478ms,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,,,CZ wholesale Oliva/Drew Estate/Costa Cigars,,,,,,manual-google-search-2026-09-01,WEB:imprint,FROZEN,
CZ,CZ-B-009,EUROSPRO s.r.o.,Praha,Kde nás najdete Areál Nákladového nádraží Žižkov Jana Želivského 2,https://www.eurospro.cz,green|200|4705ms,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,,,"CZ velkoobchod tabákových výrobků a alkoholu, Praha",,,,,,manual-google-search-2026-09-01,WEB:imprint,FROZEN,
CZ,CZ-B-010,Šebrle s.r.o.,,,https://www.sebrlesro.cz,green|200|1966ms,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,,+420 499 622 321,CZ velkoobchod kuřáckých potřeb + Golden Filter import,,,,,,manual-google-search-2026-09-01,,FROZEN,
CZ,CZ-B-011,CigarKings trade,,,https://www.cigarkings.de/trade,green|200|398ms,,,,,,hurtownik,,,3,B2,średni,średni,B2B wholesale,,,,,kontakt@cigarkings.de,,"DE-headquartered premium cigar importer/distributor active in CZ, EE, HR, HU and 20+ EU countries | Multi-country: CigarKings network",,,,,,manual-google-search-2026-09-01,,FROZEN,
CZ,CZ-B-012,GECO a.s.,Praha 8,"Pod Čimickým hájem 190/11, 181 21 Praha 8",https://www.geco.cz,green|200|433ms,,,63080737,CZ63080737,,hurtownik,,,3,B2,średni,średni,B2B wholesale,,,,,mail.box@geco.cz,+420 266 014 111,"CZ #1-2 tobacco distributor (2000-2499 employees), nationwide distribution of tobacco products and accessories. 6 regional centers incl. Klíčany, Odolena Voda. call-center. Direct competitor/reseller channel.",,,,,,manual-google-search-2026-09-01-repeated,,FROZEN,
CZ,CZ-B-013,FUMUS s.r.o.,Praha,"Na Folimance 2155/15, 120 00 Praha Vinohrady",https://fumus.cz,green|200|6425ms,,,21654280,CZ21654280,,hurtownik,,,4,B2,średni,wysoki,B2B wholesale,,,,,info@fumus.cz,,"CZ official distributor of tobacco products incl. packing tobacco (bubble-pack), rolling papers, filters. New entrant (founded 2024).",,,,,,manual-google-search-2026-09-01-repeated,,FROZEN,
CZ,CZ-B-014,ATILA POCHOP s.r.o.,Nová Paka,"Masarykovo náměstí 327, 509 01 Nová Paka",,,,,25950584,CZ25950584,,reseller,,,3,B2,średni,średni,B2B wholesale,,,,,atila@wo.cz,+420 493 724 414,"Regional CZ tobacco wholesale (cigarettes, cigars, smoking supplies, stationery). Small regional player.",,,,,,manual-google-search-2026-09-01-repeated,,DO-WERYFIKACJI,
CZ,CZ-B-015,Velkoobchod Mečíř,Trutnov,"Horská 30, 541 01 Trutnov",https://mecir.net,green|200|659ms,,,65212240,CZ7710263605,,reseller,,,3,B2,średni,średni,B2B wholesale,,,,,obchod@mecir.net,+420 499 811 752,"Regional CZ tobacco wholesale (cigarettes, cigars, spirits, gastro). Contact: Rudolf Korbelář. 2000+ products.",,,,,,manual-google-search-2026-09-01-repeated,,FROZEN,
CZ,CZ-B-016,Magasin s.r.o.,Kutná Hora,"Kutná Hora, Malín 34",,,,,,,,hurtownik,,,3,B2,średni,średni,B2B wholesale,,,,,,,CZ regional wholesale: 500+ alcoholic drinks + cigarettes of nearly all brands. Active at MAKRO Praha Stodůlky.,,,,,,manual-google-search-2026-09-01-repeated,,DO-WERYFIKACJI,
CZ,CZ-B-017,"GGT CZ, a.s.",Jihlava,"Jana Masaryka 22, 586 01 Jihlava",https://www.ggtabak.cz,green|200|477ms,,,,,,hurtownik,,,4,B5,średni,wysoki,B2B wholesale,,,,,info@ggtabak.cz,+420 354 354 354,"2. největší velkoobchodní distributor tabákových výrobků v ČR. Člen holdingu Grafobal (SK). 10 distribučních míst, 18 340 ks/hod, 3 800+ produktů. Serwis dla trafik, stacji benzynowych, gastronomii. | marki_nabijarki: OG 3,800+ SKU w ofercie",,,,,,manual-google-search-2026-09-01-repeat,,FROZEN,
CZ,CZ-B-018,Nico Distribution s.r.o. (NicoB2B),Praha,"Lannova 2061/8, Praha, Nové Město",https://nicob2b.cz,green|200|1257ms,,,,,,hurtownik,,,2,B2,średni,średni,B2B wholesale (nicotine pouches + vape),,,,,info@nicob2b.cz,,"Specjalistyczny dystrybutor B2B nikotynych sasaczków i vape dla trafik, e-sklepów i sieci handlowych w ČR i EU. Fokus: szybka dostępność, stabilne zapasy. | marki_nabijarki: nikotynki, vape",,,,,,manual-google-search-2026-09-01-repeat,,FROZEN,
CZ,CZ-B-019,Šebrle s.r.o.,Dvůr Králové nad Labem,"Slovany 140, 544 01 Dvůr Králové nad Labem",https://www.sebrlesro.cz,green|200|795ms,,,,,,reseller,,,3,B2,średni,średni,B2B wholesale (rolling accessories),,,,,,+420 605 375 429,"Velkoobchodní prodej kuřáckých potřeb, alkoholických a nealkoholických nápojů, cukrovinek, obalového materiálu. Zásobuje restaurace, hotely, čerpací stanice, trafiky, koupaliště. Prodává vlastní dutinky Golden Filter. | marki_nabijarki: Golden Filter (dutinky vlastní značky)",,,,,,manual-google-search-2026-09-01-repeat,,FROZEN,
CZ,CZ-B-020,PEAL a.s.,Praha,"U Plynárny 412/101, Praha, Michle",https://www.peal.cz,green|200|265ms,,,,,,hurtownik,,,3,B5,średni,średni,B2B wholesale,,,,,,,"Velkoobchodní prodej tabákových výrobků, vlhkých doutníků, kuřáckých potřeb, destilátů, alkoholu, nealkoholu, vína, cukrovinek pro gastro, trafiky, čerpací stanice. Członek grupy CTC.",,,,,,manual-google-search-2026-09-01-repeat,,FROZEN,
CZ,CZ-B-021,Tabacos.cz,Praha,"Rybná 716/24, Praha, Staré Město",https://www.tabacos.cz,green|200|286ms,,,,,,reseller,,,2,B5,średni,średni,B2B wholesale (cigars + tobacco),,,,,,+420 608 876 795,"Velkoobchodní a internetový prodej a distribuce tabákových výrobků a doutníků od značek Oliva, Drew Estate a Costa Cigars. Specjalizacja: doutníky premium. | marki_nabijarki: Oliva, Drew Estate, Costa Cigars",,,,,,manual-google-search-2026-09-01-repeat,,FROZEN,
CZ,CZ-B-022,Horák Tabák,Ostrava,Ostrava (expedice z Ostravy),https://www.horaktabak.cz,green|200|425ms,,,,,,reseller,,,1,B2,średni,średni,B2B wholesale (hookah tobacco),,,,,,,"Velkoobchodní prodej tabáku do vodních dýmek, fajek a příslušenství pro podnikatele z ČR. Ekspedice z Ostravy. Dla: shisha lounge, bary, restauracje, trafiki, e-sklepy. | marki_nabijarki: tytoń do fajki wodnej",,,,,,manual-google-search-2026-09-01-repeat,,FROZEN,
CZ,CZ-B-023,Gastromex s.r.o.,Hradec Králové,"Kladská 1070/10, 500 03 Hradec Králové",https://www.gastromex.cz,green|200|523ms,,,25960001,CZ25960001,,hurtownik,,,4,B8,duży,wysoki,,,,,,info@gastromex.cz,+420 495 512 000,Dystrybutor nabijarek i akcesoriów tytoniowych,,,,,2026-09-02,web-research,GentleScout; Gemini 2.5,⚠️ DO-WERYFIKACJI,
